iteration,steps_collected,episode_return_mean,safe_reach_ratio,conv_eval_success_delta_w5,high_samples,low_samples,loss_high_total,loss_low_mean,loss_low_actor,loss_low_value,low_entropy,eval_n_episodes,eval_success_rate,eval_reach_rate,eval_collision_rate,eval_safe_reach_ratio,eval_min_h_agent,eval_min_h_obstacle,eval_avg_traj_length,eval_avg_skill_switches,eval_qp_feasible_rate,eval_avg_steps,eval_avg_episode_return
166.0,200.0,-1.9029144287109392,0.0,nan,10.0,200.0,0.11258343234658241,0.16054347986968423,0.0,0.0,0.0,,,,,,,,,,,,
167.0,200.0,-1.9972564697265645,0.0,nan,10.0,200.0,0.045886171981692314,0.010634667961276136,0.0,0.0,0.0,,,,,,,,,,,,
168.0,200.0,-1.8286765098571787,0.0,nan,10.0,200.0,0.024499582825228572,0.03351044898201508,0.0,0.0,0.0,,,,,,,,,,,,
169.0,200.0,-1.865901660919191,0.0,nan,11.0,200.0,0.023013154743239284,0.020481627061944892,0.0,0.0,0.0,,,,,,,,,,,,
170.0,200.0,-1.9471747398376464,0.0,0.0,10.0,200.0,0.04056470934301615,0.015839499534522475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.117692947387695,2.408126503578387,10.0,1.0,200.0,-1.947948932647707
171.0,200.0,-1.9950551986694347,0.0,nan,10.0,200.0,0.02648301888257265,0.011562515327059373,0.0,0.0,0.0,,,,,,,,,,,,
172.0,200.0,-1.9393405914306658,0.0,nan,10.0,200.0,0.034919628873467445,0.015412297799375665,0.0,0.0,0.0,,,,,,,,,,,,
173.0,200.0,-1.8913645744323748,0.0,nan,10.0,200.0,0.02448503440245986,0.01993799248175492,0.0,0.0,0.0,,,,,,,,,,,,
174.0,200.0,-1.9025375366210955,0.0,nan,10.0,200.0,0.02417804393917322,0.017023579453998537,0.0,0.0,0.0,,,,,,,,,,,,
175.0,200.0,-1.8377776145935074,0.0,nan,10.0,200.0,0.03115407144650817,0.08464186114031691,0.0,0.0,0.0,,,,,,,,,,,,
176.0,200.0,-1.7521604537963886,0.0,nan,10.0,200.0,0.006659055477939546,0.021402269278441962,0.0,0.0,0.0,,,,,,,,,,,,
177.0,200.0,-1.6937120437622075,0.0,nan,10.0,200.0,0.0006982188206166029,0.013505622065881653,0.0,0.0,0.0,,,,,,,,,,,,
178.0,200.0,-1.6589458465576177,0.0,nan,10.0,200.0,-0.0013045796658843756,0.012347704191870434,0.0,0.0,0.0,,,,,,,,,,,,
179.0,200.0,-1.7643103599548349,0.0,nan,11.0,200.0,0.08524945378303528,0.12217302884289893,0.0,0.0,0.0,,,,,,,,,,,,
180.0,130.0,-1.674599361419678,0.0,0.0,8.0,130.0,-0.0021758161019533873,0.14704809408848143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.506021499633789,1.9961612476763548,10.0,1.0,200.0,-1.9885265350341794
181.0,200.0,-1.995085811614992,0.0,nan,10.0,200.0,0.16196009144186974,0.010764058835156902,0.0,0.0,0.0,,,,,,,,,,,,
182.0,200.0,-1.7900481224060076,0.0,nan,10.0,200.0,0.013248356524854898,0.05449337624684631,0.0,0.0,0.0,,,,,,,,,,,,
183.0,200.0,-1.843792438507081,0.0,nan,10.0,200.0,0.07354829832911491,0.021428134582574785,0.0,0.0,0.0,,,,,,,,,,,,
184.0,200.0,-1.996268272399904,0.0,nan,10.0,200.0,0.2526102140545845,0.011767190984464833,0.0,0.0,0.0,,,,,,,,,,,,
185.0,200.0,-1.9983161926269533,0.0,nan,10.0,200.0,0.16900449991226196,0.01104527628634969,0.0,0.0,0.0,,,,,,,,,,,,
186.0,200.0,-1.9902415275573742,0.0,nan,10.0,200.0,0.2760786637663841,0.011499004332035838,0.0,0.0,0.0,,,,,,,,,,,,
187.0,200.0,-1.9895498275756853,0.0,nan,10.0,200.0,0.23094363510608673,0.011787033522614366,0.0,0.0,0.0,,,,,,,,,,,,
188.0,200.0,-1.9274127006530768,0.0,nan,10.0,200.0,0.24681197479367256,0.012690568390844419,0.0,0.0,0.0,,,,,,,,,,,,
189.0,200.0,-1.9625512123107935,0.0,nan,10.0,200.0,0.15898123010993004,0.011851470434294242,0.0,0.0,0.0,,,,,,,,,,,,
190.0,200.0,-1.9775121688842787,0.0,0.0,10.0,200.0,0.11513082683086395,0.011248491103924608,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.20728754997253418,2.912097987078596,2.0,1.0,21.0,-0.6318335151672363
191.0,200.0,-1.8265390396118177,0.0,nan,10.0,200.0,-0.014739080797880888,0.013124179080132308,0.0,0.0,0.0,,,,,,,,,,,,
192.0,200.0,-1.9909187316894554,0.0,nan,10.0,200.0,0.1017928384244442,0.010304610312723526,0.0,0.0,0.0,,,,,,,,,,,,
193.0,35.0,-0.7680058479309082,0.0,nan,2.0,35.0,0.3663841560482979,0.01852826567649442,0.0,0.0,0.0,,,,,,,,,,,,
194.0,200.0,-1.9985202789306649,0.0,nan,10.0,200.0,0.002690043766051531,0.008800767081411323,0.0,0.0,0.0,,,,,,,,,,,,
195.0,28.0,-0.6827462005615235,0.0,nan,2.0,28.0,0.26904262229800224,0.3071535508640539,0.0,0.0,0.0,,,,,,,,,,,,
196.0,27.0,-0.6820298385620116,0.0,nan,2.0,27.0,0.24770916998386383,0.0015346917926864182,0.0,0.0,0.0,,,,,,,,,,,,
197.0,200.0,-1.952725124359133,0.0,nan,10.0,200.0,0.0057586547918617725,0.011560518202129515,0.0,0.0,0.0,,,,,,,,,,,,
198.0,37.0,-0.7993303489685059,0.0,nan,3.0,37.0,-0.07330758403986692,0.02376327179120602,0.0,0.0,0.0,,,,,,,,,,,,
199.0,21.0,-0.6316913223266603,0.0,nan,2.0,21.0,0.044627715833485126,0.038434822467111406,0.0,0.0,0.0,,,,,,,,,,,,
200.0,200.0,-1.9821873664855976,0.0,0.0,10.0,200.0,0.019363882020115852,0.011344139801585697,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.0063512325286865234,2.8323483144049533,2.0,1.0,37.0,-0.8094630432128905
