iteration,n_rounds,skill_ids,skill_names,t_start,t_end
147,28,"[1, 2, 4, 4, 2, 2, 2, 2, 0, 0, 0, 2, 4, 4, 0, 2, 3, 2, 3, 2, 0, 0, 2, 0, 3, 2, 0, 2]","[""turn_right"", ""accelerate"", ""cruise"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""cruise"", ""cruise"", ""turn_left"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""decelerate"", ""accelerate"", ""turn_left"", ""accelerate""]","[0, 2, 12, 22, 32, 40, 41, 42, 43, 50, 60, 70, 75, 85, 95, 102, 109, 119, 129, 136, 146, 151, 158, 168, 178, 183, 193, 199]","[2, 12, 22, 32, 40, 41, 42, 43, 50, 60, 70, 75, 85, 95, 102, 109, 119, 129, 136, 146, 151, 158, 168, 178, 183, 193, 199, 200]"
148,22,"[2, 1, 0, 2, 0, 0, 2, 2, 2, 2, 0, 0, 4, 3, 2, 2, 2, 0, 3, 2, 2, 3]","[""accelerate"", ""turn_right"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""cruise"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""decelerate"", ""accelerate"", ""accelerate"", ""decelerate""]","[0, 10, 14, 24, 34, 41, 49, 53, 54, 55, 56, 66, 74, 84, 93, 103, 113, 123, 130, 139, 149, 159]","[10, 14, 24, 34, 41, 49, 53, 54, 55, 56, 66, 74, 84, 93, 103, 113, 123, 130, 139, 149, 159, 169]"
149,4,"[2, 4, 2, 0]","[""accelerate"", ""cruise"", ""accelerate"", ""turn_left""]","[0, 10, 20, 22]","[10, 20, 22, 26]"
150,24,"[2, 1, 4, 0, 2, 0, 2, 4, 0, 1, 0, 0, 2, 3, 2, 2, 0, 2, 0, 2, 2, 0, 1, 2]","[""accelerate"", ""turn_right"", ""cruise"", ""turn_left"", ""accelerate"", ""turn_left"", ""accelerate"", ""cruise"", ""turn_left"", ""turn_right"", ""turn_left"", ""turn_left"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_right"", ""accelerate""]","[0, 10, 15, 25, 35, 45, 51, 56, 66, 75, 82, 90, 97, 107, 117, 127, 137, 144, 154, 163, 173, 183, 193, 198]","[10, 15, 25, 35, 45, 51, 56, 66, 75, 82, 90, 97, 107, 117, 127, 137, 144, 154, 163, 173, 183, 193, 198, 200]"
151,7,"[2, 2, 2, 2, 2, 2, 0]","[""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left""]","[0, 10, 13, 14, 15, 16, 17]","[10, 13, 14, 15, 16, 17, 24]"
152,26,"[2, 0, 2, 1, 1, 4, 2, 2, 2, 2, 1, 2, 0, 2, 0, 2, 0, 3, 2, 0, 2, 3, 2, 0, 2, 2]","[""accelerate"", ""turn_left"", ""accelerate"", ""turn_right"", ""turn_right"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""decelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate""]","[0, 10, 17, 22, 32, 42, 52, 62, 63, 64, 65, 74, 84, 92, 102, 109, 119, 126, 134, 144, 149, 159, 169, 179, 186, 196]","[10, 17, 22, 32, 42, 52, 62, 63, 64, 65, 74, 84, 92, 102, 109, 119, 126, 134, 144, 149, 159, 169, 179, 186, 196, 200]"
153,7,"[2, 1, 2, 2, 2, 2, 2]","[""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate""]","[0, 10, 15, 22, 23, 24, 25]","[10, 15, 22, 23, 24, 25, 26]"
154,7,"[2, 2, 2, 0, 2, 2, 4]","[""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""cruise""]","[0, 10, 11, 12, 20, 24, 25]","[10, 11, 12, 20, 24, 25, 30]"
155,26,"[2, 2, 0, 1, 4, 2, 2, 2, 1, 2, 0, 1, 1, 1, 2, 0, 0, 1, 0, 2, 3, 2, 2, 1, 1, 2]","[""accelerate"", ""accelerate"", ""turn_left"", ""turn_right"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_left"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_right"", ""turn_left"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate""]","[0, 10, 11, 17, 27, 37, 47, 55, 56, 64, 70, 78, 85, 92, 99, 109, 118, 126, 133, 141, 151, 158, 168, 178, 186, 194]","[10, 11, 17, 27, 37, 47, 55, 56, 64, 70, 78, 85, 92, 99, 109, 118, 126, 133, 141, 151, 158, 168, 178, 186, 194, 200]"
156,27,"[0, 1, 2, 0, 1, 2, 1, 1, 1, 1, 4, 1, 1, 1, 1, 2, 2, 2, 2, 0, 2, 0, 2, 0, 2, 3, 2]","[""turn_left"", ""turn_right"", ""accelerate"", ""turn_left"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""accelerate"", ""decelerate"", ""accelerate""]","[0, 2, 7, 17, 25, 33, 39, 47, 53, 59, 65, 75, 85, 95, 105, 115, 125, 126, 127, 128, 138, 148, 156, 166, 173, 183, 191]","[2, 7, 17, 25, 33, 39, 47, 53, 59, 65, 75, 85, 95, 105, 115, 125, 126, 127, 128, 138, 148, 156, 166, 173, 183, 191, 200]"
157,26,"[1, 1, 2, 1, 0, 0, 0, 0, 4, 0, 4, 0, 0, 2, 0, 3, 2, 3, 2, 2, 2, 0, 2, 0, 3, 2]","[""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""decelerate"", ""accelerate""]","[0, 2, 4, 14, 21, 28, 34, 40, 46, 56, 66, 76, 86, 96, 101, 109, 119, 129, 133, 143, 153, 163, 171, 178, 186, 196]","[2, 4, 14, 21, 28, 34, 40, 46, 56, 66, 76, 86, 96, 101, 109, 119, 129, 133, 143, 153, 163, 171, 178, 186, 196, 200]"
158,28,"[0, 1, 2, 0, 4, 0, 0, 0, 2, 0, 4, 0, 1, 0, 3, 2, 2, 0, 2, 2, 0, 0, 0, 0, 2, 3, 0, 2]","[""turn_left"", ""turn_right"", ""accelerate"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_right"", ""turn_left"", ""decelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""decelerate"", ""turn_left"", ""accelerate""]","[0, 2, 6, 16, 26, 36, 46, 56, 66, 76, 84, 94, 102, 108, 115, 124, 134, 144, 152, 157, 158, 165, 171, 177, 183, 186, 196, 199]","[2, 6, 16, 26, 36, 46, 56, 66, 76, 84, 94, 102, 108, 115, 124, 134, 144, 152, 157, 158, 165, 171, 177, 183, 186, 196, 199, 200]"
159,29,"[1, 2, 2, 0, 0, 0, 0, 2, 2, 0, 2, 2, 0, 2, 0, 2, 3, 0, 0, 2, 1, 0, 2, 1, 1, 2, 2, 2, 2]","[""turn_right"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""accelerate"", ""decelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_right"", ""turn_left"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate""]","[0, 2, 12, 18, 25, 31, 41, 51, 61, 63, 71, 73, 74, 83, 85, 95, 99, 109, 112, 116, 126, 135, 142, 152, 160, 168, 178, 188, 198]","[2, 12, 18, 25, 31, 41, 51, 61, 63, 71, 73, 74, 83, 85, 95, 99, 109, 112, 116, 126, 135, 142, 152, 160, 168, 178, 188, 198, 200]"
160,27,"[0, 0, 1, 4, 0, 0, 1, 1, 4, 1, 1, 2, 1, 1, 1, 1, 4, 2, 0, 2, 1, 2, 0, 2, 2, 3, 2]","[""turn_left"", ""turn_left"", ""turn_right"", ""cruise"", ""turn_left"", ""turn_left"", ""turn_right"", ""turn_right"", ""cruise"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate""]","[0, 2, 4, 14, 24, 29, 35, 44, 51, 61, 68, 74, 84, 91, 98, 106, 112, 122, 132, 137, 147, 154, 159, 168, 178, 188, 198]","[2, 4, 14, 24, 29, 35, 44, 51, 61, 68, 74, 84, 91, 98, 106, 112, 122, 132, 137, 147, 154, 159, 168, 178, 188, 198, 200]"
161,26,"[4, 2, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 2, 4, 0, 2, 0, 0, 1, 0, 2, 0, 2, 1, 1, 1]","[""cruise"", ""accelerate"", ""turn_left"", ""turn_right"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""cruise"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_right"", ""turn_left"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right""]","[0, 10, 20, 30, 36, 43, 49, 55, 56, 63, 70, 80, 90, 97, 107, 115, 121, 129, 136, 144, 151, 161, 167, 177, 186, 195]","[10, 20, 30, 36, 43, 49, 55, 56, 63, 70, 80, 90, 97, 107, 115, 121, 129, 136, 144, 151, 161, 167, 177, 186, 195, 200]"
162,24,"[0, 2, 0, 1, 1, 4, 2, 1, 1, 1, 2, 0, 2, 0, 0, 2, 1, 4, 2, 2, 1, 0, 2, 3]","[""turn_left"", ""accelerate"", ""turn_left"", ""turn_right"", ""turn_right"", ""cruise"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_right"", ""cruise"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""accelerate"", ""decelerate""]","[0, 2, 12, 19, 27, 34, 44, 54, 61, 67, 73, 83, 92, 102, 111, 119, 129, 136, 146, 156, 166, 173, 182, 192]","[2, 12, 19, 27, 34, 44, 54, 61, 67, 73, 83, 92, 102, 111, 119, 129, 136, 146, 156, 166, 173, 182, 192, 200]"
163,31,"[0, 0, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 4, 0, 1, 1, 2, 2, 2, 2, 0, 2, 3, 0, 0, 2, 2, 3, 2]","[""turn_left"", ""turn_left"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""cruise"", ""turn_left"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""decelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate""]","[0, 2, 4, 14, 22, 29, 37, 43, 44, 45, 46, 47, 48, 56, 63, 73, 81, 88, 95, 105, 115, 125, 135, 144, 154, 164, 166, 169, 179, 189, 199]","[2, 4, 14, 22, 29, 37, 43, 44, 45, 46, 47, 48, 56, 63, 73, 81, 88, 95, 105, 115, 125, 135, 144, 154, 164, 166, 169, 179, 189, 199, 200]"
164,28,"[0, 0, 2, 2, 2, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 0, 2, 2, 0, 1, 1, 3, 2, 2, 2, 2, 2, 2]","[""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_right"", ""turn_right"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate""]","[0, 2, 4, 14, 16, 17, 26, 35, 42, 48, 54, 60, 66, 73, 83, 93, 98, 108, 113, 122, 129, 136, 145, 155, 165, 175, 185, 195]","[2, 4, 14, 16, 17, 26, 35, 42, 48, 54, 60, 66, 73, 83, 93, 98, 108, 113, 122, 129, 136, 145, 155, 165, 175, 185, 195, 200]"
165,26,"[0, 4, 2, 2, 1, 1, 1, 2, 2, 1, 1, 0, 2, 2, 2, 3, 2, 0, 2, 3, 2, 2, 2, 2, 0, 2]","[""turn_left"", ""cruise"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate""]","[0, 2, 12, 22, 29, 38, 45, 55, 65, 67, 75, 85, 93, 102, 103, 104, 114, 124, 131, 141, 149, 159, 169, 179, 189, 196]","[2, 12, 22, 29, 38, 45, 55, 65, 67, 75, 85, 93, 102, 103, 104, 114, 124, 131, 141, 149, 159, 169, 179, 189, 196, 200]"
166,30,"[2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 0, 0, 0, 2, 1, 2, 1, 2, 2, 2, 1, 0, 1, 2, 3, 3, 2, 2]","[""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_right"", ""accelerate"", ""decelerate"", ""decelerate"", ""accelerate"", ""accelerate""]","[0, 10, 12, 13, 14, 15, 16, 17, 27, 37, 38, 39, 47, 55, 62, 69, 79, 87, 97, 104, 114, 124, 134, 142, 151, 158, 168, 178, 180, 190]","[10, 12, 13, 14, 15, 16, 17, 27, 37, 38, 39, 47, 55, 62, 69, 79, 87, 97, 104, 114, 124, 134, 142, 151, 158, 168, 178, 180, 190, 200]"
167,29,"[2, 2, 2, 0, 2, 2, 1, 2, 2, 2, 1, 2, 2, 1, 2, 0, 2, 2, 2, 3, 2, 3, 2, 3, 4, 2, 2, 2, 1]","[""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""decelerate"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right""]","[0, 10, 11, 12, 21, 24, 25, 33, 37, 38, 39, 47, 52, 53, 61, 71, 80, 90, 100, 110, 119, 129, 136, 146, 152, 162, 172, 182, 192]","[10, 11, 12, 21, 24, 25, 33, 37, 38, 39, 47, 52, 53, 61, 71, 80, 90, 100, 110, 119, 129, 136, 146, 152, 162, 172, 182, 192, 200]"
168,28,"[2, 2, 2, 0, 0, 1, 2, 2, 1, 2, 1, 2, 2, 0, 0, 2, 4, 2, 0, 3, 2, 3, 2, 4, 2, 0, 2, 2]","[""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""cruise"", ""accelerate"", ""turn_left"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""cruise"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate""]","[0, 10, 11, 12, 18, 26, 33, 38, 39, 47, 51, 59, 65, 66, 75, 83, 93, 103, 113, 120, 128, 138, 145, 155, 165, 175, 184, 194]","[10, 11, 12, 18, 26, 33, 38, 39, 47, 51, 59, 65, 66, 75, 83, 93, 103, 113, 120, 128, 138, 145, 155, 165, 175, 184, 194, 200]"
169,9,"[2, 2, 2, 2, 2, 2, 2, 0, 2]","[""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate""]","[0, 10, 11, 12, 13, 14, 15, 16, 25]","[10, 11, 12, 13, 14, 15, 16, 25, 26]"
170,6,"[2, 1, 2, 2, 2, 2]","[""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate""]","[0, 10, 16, 24, 25, 26]","[10, 16, 24, 25, 26, 27]"
171,7,"[2, 2, 2, 2, 0, 2, 0]","[""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left""]","[0, 10, 11, 12, 13, 20, 24]","[10, 11, 12, 13, 20, 24, 27]"
172,7,"[2, 2, 2, 0, 2, 2, 1]","[""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_right""]","[0, 10, 12, 13, 18, 21, 22]","[10, 12, 13, 18, 21, 22, 27]"
173,5,"[2, 1, 2, 1, 2]","[""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate""]","[0, 10, 15, 23, 29]","[10, 15, 23, 29, 30]"
174,31,"[2, 0, 2, 2, 1, 2, 2, 2, 2, 1, 0, 1, 2, 2, 2, 2, 2, 1, 2, 3, 2, 0, 2, 3, 2, 2, 2, 2, 0, 2, 0]","[""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left""]","[0, 10, 17, 22, 23, 33, 39, 40, 41, 42, 50, 58, 64, 74, 79, 80, 81, 82, 90, 100, 110, 120, 126, 136, 146, 156, 166, 176, 183, 193, 198]","[10, 17, 22, 23, 33, 39, 40, 41, 42, 50, 58, 64, 74, 79, 80, 81, 82, 90, 100, 110, 120, 126, 136, 146, 156, 166, 176, 183, 193, 198, 200]"
175,40,"[0, 2, 2, 1, 2, 2, 2, 1, 1, 2, 2, 2, 4, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 3, 3, 2, 2, 2, 2, 3, 2, 0, 2]","[""turn_left"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""cruise"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""decelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_left"", ""accelerate""]","[0, 1, 11, 19, 28, 33, 34, 35, 43, 49, 55, 56, 57, 67, 75, 80, 81, 82, 90, 97, 103, 104, 105, 106, 115, 121, 122, 123, 124, 125, 135, 145, 147, 157, 167, 172, 173, 183, 193, 198]","[1, 11, 19, 28, 33, 34, 35, 43, 49, 55, 56, 57, 67, 75, 80, 81, 82, 90, 97, 103, 104, 105, 106, 115, 121, 122, 123, 124, 125, 135, 145, 147, 157, 167, 172, 173, 183, 193, 198, 200]"
176,5,"[2, 1, 2, 2, 4]","[""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""cruise""]","[0, 9, 17, 25, 26]","[9, 17, 25, 26, 27]"
177,35,"[2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 2, 1, 2, 2, 4, 2, 2, 1, 4, 2, 1, 3, 2, 3, 2, 2, 1, 2, 2, 2, 2, 1, 2]","[""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""cruise"", ""accelerate"", ""accelerate"", ""turn_right"", ""cruise"", ""accelerate"", ""turn_right"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate""]","[0, 10, 11, 18, 21, 22, 23, 24, 25, 26, 34, 41, 48, 54, 62, 66, 67, 77, 78, 79, 87, 97, 107, 115, 125, 135, 142, 152, 162, 172, 182, 184, 185, 186, 196]","[10, 11, 18, 21, 22, 23, 24, 25, 26, 34, 41, 48, 54, 62, 66, 67, 77, 78, 79, 87, 97, 107, 115, 125, 135, 142, 152, 162, 172, 182, 184, 185, 186, 196, 200]"
178,37,"[2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 4, 0, 0, 2, 2, 0, 2, 3, 0, 2, 0, 2, 0, 2, 2, 2, 2, 0, 1, 2, 1, 2, 2, 1, 2, 1]","[""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""cruise"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""decelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right""]","[0, 10, 11, 12, 13, 23, 25, 35, 45, 53, 54, 55, 65, 71, 76, 79, 80, 86, 87, 97, 100, 106, 114, 116, 126, 131, 132, 133, 134, 142, 151, 157, 166, 172, 173, 182, 192]","[10, 11, 12, 13, 23, 25, 35, 45, 53, 54, 55, 65, 71, 76, 79, 80, 86, 87, 97, 100, 106, 114, 116, 126, 131, 132, 133, 134, 142, 151, 157, 166, 172, 173, 182, 192, 200]"
179,5,"[2, 2, 2, 0, 2]","[""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate""]","[0, 10, 13, 14, 22]","[10, 13, 14, 22, 26]"
180,35,"[0, 0, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 0, 2, 1, 1, 2, 2, 1, 4, 2, 2, 1, 4, 2, 2, 2, 2, 3, 3, 2, 2, 3, 0, 2]","[""turn_left"", ""turn_left"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_left"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""cruise"", ""accelerate"", ""accelerate"", ""turn_right"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""turn_left"", ""accelerate""]","[0, 10, 15, 23, 32, 39, 45, 52, 56, 57, 64, 68, 75, 83, 88, 95, 102, 107, 108, 116, 126, 130, 131, 139, 149, 153, 154, 155, 156, 166, 171, 181, 186, 196, 198]","[10, 15, 23, 32, 39, 45, 52, 56, 57, 64, 68, 75, 83, 88, 95, 102, 107, 108, 116, 126, 130, 131, 139, 149, 153, 154, 155, 156, 166, 171, 181, 186, 196, 198, 200]"
181,4,"[2, 2, 4, 3]","[""accelerate"", ""accelerate"", ""cruise"", ""decelerate""]","[0, 10, 12, 22]","[10, 12, 22, 24]"
182,41,"[1, 2, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 0, 0, 2, 2, 1, 3, 2, 2, 2, 2, 2, 0, 3, 2, 0, 2, 0, 0, 2, 3]","[""turn_right"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_right"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""decelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""decelerate""]","[0, 2, 12, 22, 31, 32, 33, 43, 49, 50, 51, 52, 53, 54, 55, 62, 63, 64, 65, 73, 74, 75, 83, 90, 93, 94, 104, 114, 124, 134, 136, 137, 138, 148, 158, 168, 172, 181, 188, 194, 199]","[2, 12, 22, 31, 32, 33, 43, 49, 50, 51, 52, 53, 54, 55, 62, 63, 64, 65, 73, 74, 75, 83, 90, 93, 94, 104, 114, 124, 134, 136, 137, 138, 148, 158, 168, 172, 181, 188, 194, 199, 200]"
