iteration,n_rounds,skill_ids,skill_names,t_start,t_end
305,26,"[2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 0, 2, 1, 1]","[""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""accelerate"", ""turn_right"", ""turn_right""]","[0, 20, 21, 22, 23, 24, 25, 26, 27, 37, 38, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 72, 86, 87, 100]","[20, 21, 22, 23, 24, 25, 26, 27, 37, 38, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 72, 86, 87, 100, 108]"
306,18,"[1, 2, 2, 2, 0, 1, 2, 0, 0, 0, 0, 2, 0, 0, 0, 4, 4, 4]","[""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_right"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""cruise""]","[0, 4, 24, 26, 27, 42, 58, 59, 74, 88, 101, 113, 115, 128, 141, 155, 175, 195]","[4, 24, 26, 27, 42, 58, 59, 74, 88, 101, 113, 115, 128, 141, 155, 175, 195, 200]"
307,12,"[2, 2, 2, 2, 2, 2, 0, 2, 2, 0, 1, 0]","[""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_right"", ""turn_left""]","[0, 20, 22, 23, 24, 25, 26, 40, 41, 42, 57, 76]","[20, 22, 23, 24, 25, 26, 40, 41, 42, 57, 76, 85]"
308,10,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left""]","[0, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[10, 11, 12, 13, 14, 15, 16, 17, 18, 22]"
309,21,"[2, 2, 2, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 4, 0, 2, 4]","[""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""cruise"", ""turn_left"", ""accelerate"", ""cruise""]","[0, 20, 22, 23, 24, 40, 41, 42, 57, 58, 73, 74, 89, 90, 91, 106, 122, 123, 143, 158, 159]","[20, 22, 23, 24, 40, 41, 42, 57, 58, 73, 74, 89, 90, 91, 106, 122, 123, 143, 158, 159, 168]"
310,24,"[2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 1, 2, 2, 2, 1, 1, 4, 4, 0, 0, 0]","[""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""cruise"", ""cruise"", ""turn_left"", ""turn_left"", ""turn_left""]","[0, 20, 21, 22, 36, 37, 38, 39, 52, 53, 54, 55, 68, 69, 82, 83, 84, 85, 98, 112, 132, 152, 168, 183]","[20, 21, 22, 36, 37, 38, 39, 52, 53, 54, 55, 68, 69, 82, 83, 84, 85, 98, 112, 132, 152, 168, 183, 184]"
311,19,"[1, 2, 2, 2, 0, 0, 2, 0, 0, 0, 4, 0, 0, 1, 2, 2, 1, 1, 0]","[""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_left""]","[0, 6, 26, 28, 29, 44, 58, 60, 73, 86, 99, 119, 132, 147, 165, 170, 171, 186, 199]","[6, 26, 28, 29, 44, 58, 60, 73, 86, 99, 119, 132, 147, 165, 170, 171, 186, 199, 200]"
312,4,"[2, 1, 2, 0]","[""accelerate"", ""turn_right"", ""accelerate"", ""turn_left""]","[0, 10, 18, 26]","[10, 18, 26, 31]"
313,29,"[0, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 3, 1, 2, 2, 1, 4]","[""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""cruise""]","[0, 9, 26, 27, 28, 29, 30, 50, 63, 64, 65, 66, 67, 68, 69, 81, 82, 83, 84, 97, 98, 99, 100, 101, 121, 133, 139, 140, 154]","[9, 26, 27, 28, 29, 30, 50, 63, 64, 65, 66, 67, 68, 69, 81, 82, 83, 84, 97, 98, 99, 100, 101, 121, 133, 139, 140, 154, 172]"
314,21,"[2, 0, 2, 1, 1, 2, 2, 2, 1, 0, 1, 1, 2, 2, 2, 2, 2, 0, 1, 2, 4]","[""accelerate"", ""turn_left"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_right"", ""accelerate"", ""cruise""]","[0, 20, 34, 36, 48, 59, 62, 63, 64, 76, 89, 101, 114, 115, 116, 117, 118, 119, 132, 146, 147]","[20, 34, 36, 48, 59, 62, 63, 64, 76, 89, 101, 114, 115, 116, 117, 118, 119, 132, 146, 147, 167]"
315,17,"[0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 1, 1, 2, 0, 4]","[""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_left"", ""cruise""]","[0, 9, 25, 26, 27, 28, 29, 43, 44, 45, 46, 47, 48, 61, 73, 74, 88]","[9, 25, 26, 27, 28, 29, 43, 44, 45, 46, 47, 48, 61, 73, 74, 88, 89]"
316,7,"[2, 2, 2, 2, 2, 1, 0]","[""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_left""]","[0, 10, 11, 12, 13, 14, 22]","[10, 11, 12, 13, 14, 22, 30]"
317,18,"[2, 2, 2, 2, 1, 0, 2, 2, 2, 2, 2, 2, 2, 2, 4, 1, 2, 1]","[""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""cruise"", ""turn_right"", ""accelerate"", ""turn_right""]","[0, 20, 22, 23, 24, 35, 48, 49, 50, 51, 52, 53, 54, 55, 56, 76, 88, 89]","[20, 22, 23, 24, 35, 48, 49, 50, 51, 52, 53, 54, 55, 56, 76, 88, 89, 96]"
318,25,"[0, 2, 0, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 1, 2, 0, 2, 2, 1, 1, 2, 1]","[""turn_left"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right""]","[0, 9, 25, 39, 40, 51, 52, 53, 54, 55, 66, 67, 78, 79, 80, 81, 82, 95, 96, 109, 110, 111, 124, 138, 139]","[9, 25, 39, 40, 51, 52, 53, 54, 55, 66, 67, 78, 79, 80, 81, 82, 95, 96, 109, 110, 111, 124, 138, 139, 147]"
319,13,"[4, 1, 2, 0, 0, 4, 0, 2, 0, 4, 4, 4, 4]","[""cruise"", ""turn_right"", ""accelerate"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""accelerate"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 20, 25, 45, 60, 74, 94, 106, 111, 124, 144, 164, 184]","[20, 25, 45, 60, 74, 94, 106, 111, 124, 144, 164, 184, 200]"
320,7,"[2, 2, 1, 2, 2, 2, 0]","[""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left""]","[0, 10, 11, 18, 25, 26, 27]","[10, 11, 18, 25, 26, 27, 29]"
321,20,"[1, 2, 2, 2, 0, 2, 0, 2, 0, 2, 0, 0, 0, 4, 4, 4, 2, 2, 1, 3]","[""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""accelerate"", ""accelerate"", ""turn_right"", ""decelerate""]","[0, 4, 24, 26, 27, 42, 43, 57, 58, 71, 72, 85, 98, 111, 131, 151, 171, 173, 174, 184]","[4, 24, 26, 27, 42, 43, 57, 58, 71, 72, 85, 98, 111, 131, 151, 171, 173, 174, 184, 200]"
322,16,"[2, 2, 2, 2, 1, 2, 2, 1, 1, 2, 1, 1, 1, 0, 0, 4]","[""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_left"", ""cruise""]","[0, 20, 22, 23, 24, 35, 36, 37, 49, 61, 62, 76, 92, 111, 126, 140]","[20, 22, 23, 24, 35, 36, 37, 49, 61, 62, 76, 92, 111, 126, 140, 146]"
323,20,"[0, 2, 4, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 1, 1, 4, 4, 4, 4, 4]","[""turn_left"", ""accelerate"", ""cruise"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 9, 25, 45, 46, 47, 62, 63, 64, 65, 66, 81, 82, 83, 97, 110, 130, 150, 170, 190]","[9, 25, 45, 46, 47, 62, 63, 64, 65, 66, 81, 82, 83, 97, 110, 130, 150, 170, 190, 200]"
324,19,"[2, 0, 2, 2, 2, 2, 1, 2, 2, 2, 3, 2, 1, 1, 1, 2, 4, 0, 4]","[""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""cruise"", ""turn_left"", ""cruise""]","[0, 9, 21, 23, 24, 25, 26, 38, 39, 40, 41, 61, 80, 92, 104, 115, 119, 139, 153]","[9, 21, 23, 24, 25, 26, 38, 39, 40, 41, 61, 80, 92, 104, 115, 119, 139, 153, 156]"
325,15,"[4, 2, 2, 0, 0, 2, 2, 0, 0, 0, 4, 4, 4, 1, 1]","[""cruise"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""turn_right"", ""turn_right""]","[0, 20, 40, 44, 59, 73, 76, 77, 90, 103, 116, 136, 156, 176, 192]","[20, 40, 44, 59, 73, 76, 77, 90, 103, 116, 136, 156, 176, 192, 200]"
326,18,"[2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 2, 0, 2, 1, 4]","[""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_right"", ""cruise""]","[0, 20, 23, 36, 37, 38, 39, 40, 41, 42, 56, 57, 71, 86, 87, 100, 101, 116]","[20, 23, 36, 37, 38, 39, 40, 41, 42, 56, 57, 71, 86, 87, 100, 101, 116, 134]"
327,18,"[2, 2, 2, 4, 1, 1, 2, 2, 2, 1, 1, 1, 4, 2, 4, 4, 0, 0]","[""accelerate"", ""accelerate"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""turn_left"", ""turn_left""]","[0, 20, 22, 23, 43, 54, 65, 68, 69, 70, 82, 94, 107, 127, 128, 148, 168, 184]","[20, 22, 23, 43, 54, 65, 68, 69, 70, 82, 94, 107, 127, 128, 148, 168, 184, 198]"
328,21,"[2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 1, 1, 1, 1, 4, 4, 0, 0, 2, 4, 4]","[""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""cruise"", ""turn_left"", ""turn_left"", ""accelerate"", ""cruise"", ""cruise""]","[0, 20, 36, 40, 41, 42, 43, 56, 57, 58, 59, 71, 83, 95, 107, 127, 147, 163, 178, 179, 199]","[20, 36, 40, 41, 42, 43, 56, 57, 58, 59, 71, 83, 95, 107, 127, 147, 163, 178, 179, 199, 200]"
329,19,"[2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 4, 4, 4, 4, 2, 0]","[""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""accelerate"", ""turn_left""]","[0, 20, 37, 41, 55, 67, 78, 82, 83, 95, 96, 97, 109, 110, 130, 150, 170, 190, 191]","[20, 37, 41, 55, 67, 78, 82, 83, 95, 96, 97, 109, 110, 130, 150, 170, 190, 191, 197]"
330,15,"[2, 2, 4, 2, 1, 1, 1, 1, 1, 2, 4, 4, 4, 0, 4]","[""accelerate"", ""accelerate"", ""cruise"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""cruise"", ""cruise"", ""cruise"", ""turn_left"", ""cruise""]","[0, 10, 11, 31, 49, 63, 75, 86, 97, 108, 115, 135, 155, 175, 191]","[10, 11, 31, 49, 63, 75, 86, 97, 108, 115, 135, 155, 175, 191, 200]"
331,16,"[1, 1, 2, 2, 0, 1, 1, 0, 0, 0, 0, 4, 0, 0, 4, 0]","[""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left""]","[0, 7, 13, 32, 33, 47, 64, 81, 95, 108, 121, 133, 153, 165, 178, 198]","[7, 13, 32, 33, 47, 64, 81, 95, 108, 121, 133, 153, 165, 178, 198, 200]"
332,20,"[2, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 0, 4, 4, 0]","[""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_left"", ""cruise"", ""cruise"", ""turn_left""]","[0, 20, 22, 23, 24, 41, 42, 56, 68, 79, 85, 86, 87, 99, 111, 123, 138, 155, 175, 195]","[20, 22, 23, 24, 41, 42, 56, 68, 79, 85, 86, 87, 99, 111, 123, 138, 155, 175, 195, 200]"
333,13,"[1, 2, 0, 0, 0, 2, 0, 4, 4, 0, 1, 4, 4]","[""turn_right"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""cruise"", ""cruise"", ""turn_left"", ""turn_right"", ""cruise"", ""cruise""]","[0, 8, 28, 43, 57, 70, 74, 87, 107, 127, 140, 160, 180]","[8, 28, 43, 57, 70, 74, 87, 107, 127, 140, 160, 180, 200]"
334,12,"[2, 0, 1, 0, 1, 2, 1, 4, 1, 4, 4, 4]","[""accelerate"", ""turn_left"", ""turn_right"", ""turn_left"", ""turn_right"", ""accelerate"", ""turn_right"", ""cruise"", ""turn_right"", ""cruise"", ""cruise"", ""cruise""]","[0, 10, 22, 42, 53, 62, 73, 85, 105, 121, 141, 161]","[10, 22, 42, 53, 62, 73, 85, 105, 121, 141, 161, 181]"
335,10,"[1, 1, 2, 1, 2, 2, 4, 0, 0, 0]","[""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""cruise"", ""turn_left"", ""turn_left"", ""turn_left""]","[0, 4, 7, 27, 47, 48, 49, 69, 84, 98]","[4, 7, 27, 47, 48, 49, 69, 84, 98, 103]"
336,12,"[1, 2, 0, 0, 0, 2, 4, 2, 1, 4, 4, 4]","[""turn_right"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""cruise"", ""accelerate"", ""turn_right"", ""cruise"", ""cruise"", ""cruise""]","[0, 6, 26, 41, 55, 68, 74, 94, 95, 107, 127, 147]","[6, 26, 41, 55, 68, 74, 94, 95, 107, 127, 147, 151]"
337,14,"[1, 2, 0, 0, 0, 1, 1, 0, 0, 4, 4, 4, 4, 4]","[""turn_right"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 5, 25, 40, 54, 67, 76, 85, 98, 110, 130, 150, 170, 190]","[5, 25, 40, 54, 67, 76, 85, 98, 110, 130, 150, 170, 190, 200]"
338,13,"[2, 1, 0, 1, 2, 1, 2, 2, 4, 1, 2, 0, 0]","[""accelerate"", ""turn_right"", ""turn_left"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""accelerate"", ""cruise"", ""turn_right"", ""accelerate"", ""turn_left"", ""turn_left""]","[0, 10, 16, 28, 32, 49, 61, 62, 63, 83, 95, 96, 112]","[10, 16, 28, 32, 49, 61, 62, 63, 83, 95, 96, 112, 117]"
339,19,"[1, 0, 2, 2, 2, 2, 0, 0, 0, 2, 2, 0, 2, 0, 4, 4, 4, 1, 1]","[""turn_right"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""turn_right"", ""turn_right""]","[0, 5, 14, 34, 37, 38, 39, 54, 68, 81, 84, 85, 98, 99, 112, 132, 152, 172, 192]","[5, 14, 34, 37, 38, 39, 54, 68, 81, 84, 85, 98, 99, 112, 132, 152, 172, 192, 200]"
340,17,"[1, 1, 2, 0, 0, 2, 2, 2, 2, 0, 0, 4, 4, 4, 1, 4, 4]","[""turn_right"", ""turn_right"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""turn_right"", ""cruise"", ""cruise""]","[0, 6, 11, 29, 43, 57, 59, 60, 61, 62, 76, 89, 109, 129, 149, 169, 189]","[6, 11, 29, 43, 57, 59, 60, 61, 62, 76, 89, 109, 129, 149, 169, 189, 200]"
341,15,"[1, 2, 2, 0, 2, 4, 2, 0, 4, 0, 4, 4, 1, 4, 4]","[""turn_right"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""cruise"", ""accelerate"", ""turn_left"", ""cruise"", ""turn_left"", ""cruise"", ""cruise"", ""turn_right"", ""cruise"", ""cruise""]","[0, 5, 25, 26, 40, 41, 61, 62, 76, 96, 109, 129, 149, 168, 188]","[5, 25, 26, 40, 41, 61, 62, 76, 96, 109, 129, 149, 168, 188, 200]"
342,5,"[2, 0, 2, 2, 1]","[""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_right""]","[0, 10, 18, 22, 23]","[10, 18, 22, 23, 33]"
343,15,"[2, 2, 4, 1, 2, 1, 1, 1, 2, 1, 4, 4, 4, 4, 0]","[""accelerate"", ""accelerate"", ""cruise"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""turn_left""]","[0, 8, 9, 29, 49, 60, 73, 85, 96, 100, 112, 132, 152, 172, 192]","[8, 9, 29, 49, 60, 73, 85, 96, 100, 112, 132, 152, 172, 192, 200]"
344,12,"[2, 0, 0, 1, 1, 1, 1, 1, 1, 4, 4, 4]","[""accelerate"", ""turn_left"", ""turn_left"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""cruise"", ""cruise""]","[0, 10, 17, 28, 48, 64, 84, 104, 124, 144, 164, 184]","[10, 17, 28, 48, 64, 84, 104, 124, 144, 164, 184, 200]"
345,19,"[1, 2, 2, 2, 2, 1, 0, 2, 2, 2, 0, 0, 4, 4, 4, 0, 4, 4, 4]","[""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""turn_left"", ""cruise"", ""cruise"", ""cruise""]","[0, 3, 22, 23, 24, 25, 44, 56, 57, 58, 59, 71, 85, 105, 125, 145, 158, 178, 198]","[3, 22, 23, 24, 25, 44, 56, 57, 58, 59, 71, 85, 105, 125, 145, 158, 178, 198, 200]"
346,12,"[2, 2, 1, 1, 1, 1, 1, 1, 4, 1, 2, 4]","[""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""turn_right"", ""accelerate"", ""cruise""]","[0, 20, 25, 44, 60, 74, 85, 105, 125, 145, 165, 181]","[20, 25, 44, 60, 74, 85, 105, 125, 145, 165, 181, 200]"
347,15,"[1, 2, 0, 1, 0, 0, 0, 2, 0, 4, 2, 4, 4, 4, 4]","[""turn_right"", ""accelerate"", ""turn_left"", ""turn_right"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_left"", ""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 4, 24, 38, 49, 63, 76, 89, 94, 107, 127, 130, 150, 170, 190]","[4, 24, 38, 49, 63, 76, 89, 94, 107, 127, 130, 150, 170, 190, 200]"
348,16,"[0, 2, 1, 1, 2, 1, 0, 1, 0, 1, 1, 2, 4, 4, 4, 4]","[""turn_left"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_right"", ""turn_left"", ""turn_right"", ""turn_right"", ""accelerate"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 4, 22, 37, 55, 61, 72, 85, 95, 107, 117, 125, 134, 154, 174, 194]","[4, 22, 37, 55, 61, 72, 85, 95, 107, 117, 125, 134, 154, 174, 194, 200]"
349,15,"[0, 2, 1, 0, 1, 1, 1, 2, 1, 1, 1, 4, 4, 4, 4]","[""turn_left"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 4, 22, 36, 51, 63, 74, 84, 89, 101, 113, 125, 145, 165, 185]","[4, 22, 36, 51, 63, 74, 84, 89, 101, 113, 125, 145, 165, 185, 200]"
350,14,"[1, 2, 2, 1, 0, 0, 0, 4, 4, 4, 4, 0, 4, 4]","[""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""turn_left"", ""cruise"", ""cruise""]","[0, 3, 23, 24, 41, 54, 67, 80, 100, 120, 140, 160, 173, 193]","[3, 23, 24, 41, 54, 67, 80, 100, 120, 140, 160, 173, 193, 200]"
351,15,"[1, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4]","[""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""cruise""]","[0, 5, 25, 26, 37, 54, 69, 83, 96, 108, 120, 132, 152, 165, 183]","[5, 25, 26, 37, 54, 69, 83, 96, 108, 120, 132, 152, 165, 183, 200]"
352,15,"[2, 1, 2, 1, 1, 2, 1, 1, 0, 1, 1, 4, 4, 4, 4]","[""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_right"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 20, 40, 48, 63, 74, 80, 90, 106, 120, 129, 137, 157, 177, 197]","[20, 40, 48, 63, 74, 80, 90, 106, 120, 129, 137, 157, 177, 197, 200]"
353,15,"[0, 2, 1, 1, 2, 1, 2, 1, 0, 4, 4, 4, 4, 4, 4]","[""turn_left"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""cruise""]","[0, 5, 23, 37, 52, 56, 68, 69, 81, 94, 114, 134, 154, 174, 194]","[5, 23, 37, 52, 56, 68, 69, 81, 94, 114, 134, 154, 174, 194, 200]"
354,15,"[2, 1, 1, 1, 2, 1, 0, 4, 0, 0, 4, 4, 0, 4, 4]","[""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""cruise"", ""cruise"", ""turn_left"", ""cruise"", ""cruise""]","[0, 9, 21, 29, 42, 43, 56, 72, 92, 106, 119, 139, 159, 172, 192]","[9, 21, 29, 42, 43, 56, 72, 92, 106, 119, 139, 159, 172, 192, 200]"
